"datatype","label","instanceType","uuid:ID","id","isEnabled","isRequired","name"
"","VSORRESU","BiomedicalConceptProperty","51aa01be-b137-44c9-bb3f-b6fa55e92fe8","BiomedicalConceptProperty_130","True","True","VSORRESU"
"","LBTESTCD","BiomedicalConceptProperty","f39d762f-0b0a-4eb9-b8b8-d3d5aeb65532","BiomedicalConceptProperty_131","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","d19012d3-f9ba-45df-9074-03f4efba4ed5","BiomedicalConceptProperty_132","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","a6e5cc40-39ae-4e6d-ac43-b204fa1f8b07","BiomedicalConceptProperty_133","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","50f7290b-1a17-4d6a-b852-e0983d3a09c7","BiomedicalConceptProperty_134","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","58ade9c8-2c69-4481-8658-6e31508dd84a","BiomedicalConceptProperty_135","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","a1683ee3-e098-4588-9413-3cf34ff0c391","BiomedicalConceptProperty_136","True","True","LBTESTCD"
"text","LBORRES","BiomedicalConceptProperty","230c8036-1685-4755-aa51-792afb05ac9a","BiomedicalConceptProperty_137","True","True","LBORRES"
"","LBSPEC","BiomedicalConceptProperty","d2ee46f1-b5bb-4d0c-af93-9a66b99158ab","BiomedicalConceptProperty_138","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","e0a96933-e178-4dd1-8c72-61abadbadde1","BiomedicalConceptProperty_139","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","c7a4a67c-36fb-4e7d-86bb-a3464a355b34","BiomedicalConceptProperty_140","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","1274bdd9-6efd-4f39-b4be-9aa31d86e8c7","BiomedicalConceptProperty_141","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","59f5c770-649a-4855-8272-c7637be3c12e","BiomedicalConceptProperty_142","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","e54d57d0-59af-420b-85a9-eb06d74ef33c","BiomedicalConceptProperty_143","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","da85931c-fd02-4967-ba11-5ee7c46bd211","BiomedicalConceptProperty_144","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","d4c48666-35ca-4e41-b40f-4f8fc11fbce7","BiomedicalConceptProperty_145","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","839a4d97-79c7-4f06-95ae-4451f87cb3f9","BiomedicalConceptProperty_146","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","2e369719-1b59-4579-a21b-d21fa42e83db","BiomedicalConceptProperty_147","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","abb3b67a-a66d-4656-94de-c6516acd68b4","BiomedicalConceptProperty_148","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","bc2b0d21-b421-46be-a656-b82a752dcd39","BiomedicalConceptProperty_149","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","88889ea1-5ba0-4e19-92ba-a5f5edfd3be9","BiomedicalConceptProperty_150","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","5bf87253-c722-405e-8900-c95761f17bc5","BiomedicalConceptProperty_151","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","5b194ed1-1b2c-4b72-987b-7a4cbf06d55c","BiomedicalConceptProperty_152","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","4f9cf7db-9332-4865-a499-e97ff788abd1","BiomedicalConceptProperty_153","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","4f90cfe8-728e-48df-8b73-b45fd8326a0b","BiomedicalConceptProperty_154","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","2fcca9ea-1929-45f5-99b4-4cfd6d79e8a9","BiomedicalConceptProperty_155","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","a170ba97-ce94-43e4-8d2e-b02fb857a0de","BiomedicalConceptProperty_156","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","38ca57ea-f790-4225-8d3d-f5ad62e42092","BiomedicalConceptProperty_157","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","d2c1070b-0cf4-4541-938e-a9ed88533a32","BiomedicalConceptProperty_158","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","349a801d-a732-48e6-b742-a936c9ba9c38","BiomedicalConceptProperty_159","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","7cd9abd5-6adf-4850-b8c2-6a4743f95698","BiomedicalConceptProperty_160","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","ffb84d5f-fe5d-41a7-a53c-f241f537f45a","BiomedicalConceptProperty_161","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","6c337da3-70a2-46be-804f-a0d3ee336433","BiomedicalConceptProperty_162","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","c767a746-6021-4cdc-8587-83d7746928df","BiomedicalConceptProperty_163","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","95e3c27b-90c7-46c6-8619-61aca571ea15","BiomedicalConceptProperty_164","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","4c6569db-83d2-4cd4-a63b-08da71372e78","BiomedicalConceptProperty_165","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","697efd14-8db9-4bc6-b335-bd491a6e54c5","BiomedicalConceptProperty_166","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","3300dd67-3f72-497a-a230-1705625d4544","BiomedicalConceptProperty_167","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","14bad990-71f1-48aa-a4b3-4c85c5a143ee","BiomedicalConceptProperty_168","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","b5a44bd0-0d3c-47be-9bac-a6a85bf9d9c9","BiomedicalConceptProperty_169","True","True","LBFAST"
"text","AETERM","BiomedicalConceptProperty","ab109339-a263-454b-8b24-206eae3ff615","BiomedicalConceptProperty_1","True","True","AETERM"
"text","AEDECOD","BiomedicalConceptProperty","6edb4c91-4984-4b43-8b21-ae0ba284ee68","BiomedicalConceptProperty_2","True","True","AEDECOD"
"text","AEPRESP","BiomedicalConceptProperty","65b3bd23-a360-4f8e-b336-e430b8404393","BiomedicalConceptProperty_3","True","True","AEPRESP"
"text","AELOC","BiomedicalConceptProperty","a5c7aa5e-8027-4f90-9524-febdb5079d33","BiomedicalConceptProperty_4","True","True","AELOC"
"text","AESEV","BiomedicalConceptProperty","a481d986-c12f-4b7b-b68f-ae903e55665d","BiomedicalConceptProperty_5","True","True","AESEV"
"text","AESER","BiomedicalConceptProperty","922a897d-49b3-47b1-97fd-e6e1cc77c2d9","BiomedicalConceptProperty_6","True","True","AESER"
"text","AEACN","BiomedicalConceptProperty","d9b5bc3b-7337-46e4-83e2-cd30a7b4a741","BiomedicalConceptProperty_7","True","True","AEACN"
"text","AEACNOTH","BiomedicalConceptProperty","4134695d-bba8-4f27-a793-0f323109350b","BiomedicalConceptProperty_8","True","True","AEACNOTH"
"text","AEREL","BiomedicalConceptProperty","d397e2b1-dbdd-465f-b7d0-f66d3df3ee37","BiomedicalConceptProperty_9","True","True","AEREL"
"text","AERELNST","BiomedicalConceptProperty","c7d4b0fb-7c38-48d8-806f-d9f09e72d0e6","BiomedicalConceptProperty_10","True","True","AERELNST"
"text","AEPATT","BiomedicalConceptProperty","eb1aa9e0-e353-42dc-9fa9-6b93a2d5dfe6","BiomedicalConceptProperty_11","True","True","AEPATT"
"text","AEOUT","BiomedicalConceptProperty","700428fa-683b-4287-a830-09bc698abc59","BiomedicalConceptProperty_12","True","True","AEOUT"
"text","AESCAN","BiomedicalConceptProperty","278893a9-245f-446f-a7d4-54c78c247030","BiomedicalConceptProperty_13","True","True","AESCAN"
"text","AESCONG","BiomedicalConceptProperty","35c826a9-67de-4079-bc07-dfb18bfc1378","BiomedicalConceptProperty_14","True","True","AESCONG"
"text","AESDISAB","BiomedicalConceptProperty","2e02824d-469f-4120-8400-28aac8995ab8","BiomedicalConceptProperty_15","True","True","AESDISAB"
"text","AESDTH","BiomedicalConceptProperty","f9e3adce-de4a-462c-a3b5-39640556780f","BiomedicalConceptProperty_16","True","True","AESDTH"
"text","AESHOSP","BiomedicalConceptProperty","614c1d01-783f-489d-a4a3-2c252b514e12","BiomedicalConceptProperty_17","True","True","AESHOSP"
"text","AESLIFE","BiomedicalConceptProperty","00b96e12-f0ad-424e-9b1e-60d94df54fb8","BiomedicalConceptProperty_18","True","True","AESLIFE"
"text","AESOD","BiomedicalConceptProperty","79810730-a735-439b-884f-e2f2eeab72ca","BiomedicalConceptProperty_19","True","True","AESOD"
"text","AESMIE","BiomedicalConceptProperty","25318c65-8f15-47a4-8ee1-588e5cf0d9fa","BiomedicalConceptProperty_20","True","True","AESMIE"
"text","AECONTRT","BiomedicalConceptProperty","c1a65512-9d78-4b0c-8898-844371559c4a","BiomedicalConceptProperty_21","True","True","AECONTRT"
"datetime","AESTDTC","BiomedicalConceptProperty","a6a5a0bc-f324-44be-adbe-9cbcc71d2df4","BiomedicalConceptProperty_22","True","True","AESTDTC"
"datetime","AEENDTC","BiomedicalConceptProperty","358baf4c-fd91-4950-a712-8dcf9596af9a","BiomedicalConceptProperty_23","True","True","AEENDTC"
"","VSTESTCD","BiomedicalConceptProperty","fcc1fdb3-b465-447d-962e-9f695aa9c238","BiomedicalConceptProperty_24","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","e52d2710-4668-4019-a62f-4e9a8c0ac824","BiomedicalConceptProperty_25","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","4b6069bf-cb8d-44ce-8af5-4c26e402e40f","BiomedicalConceptProperty_26","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","4f829ba3-6731-41a2-b19c-4e75580870cd","BiomedicalConceptProperty_27","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","144f449f-f754-4918-9065-0a8d1cb56603","BiomedicalConceptProperty_28","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","1b4f0e28-d8b1-4c32-b7f7-2ea45a9edbb5","BiomedicalConceptProperty_29","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","6b20e1ac-8a49-4fa5-956a-06d01f5a1f71","BiomedicalConceptProperty_30","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","71511149-6125-4a13-8e33-c7576a39e56d","BiomedicalConceptProperty_31","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","73d7166e-7205-49b1-a1ab-0f25c0f3a0e9","BiomedicalConceptProperty_32","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","979f480f-e424-4167-9fb5-ea1341a5c420","BiomedicalConceptProperty_33","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","684bde98-aa5f-4d80-aebd-82521f55f1e0","BiomedicalConceptProperty_34","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","1f3ac83e-34b8-4230-b8e2-95f83eb0ddb5","BiomedicalConceptProperty_35","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","4709fbcc-912b-45c6-aa91-941a2ec6d067","BiomedicalConceptProperty_36","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","fc0ceb7f-d251-47ee-bcf6-255a8fa33715","BiomedicalConceptProperty_37","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","7ebaf273-8516-4b6b-ab9b-b250ebc113de","BiomedicalConceptProperty_38","True","True","VSORRESU"
"","VSLOC","BiomedicalConceptProperty","fa1d1149-48cb-4235-8a9b-cb1cc1d609de","BiomedicalConceptProperty_39","True","True","VSLOC"
"","VSTESTCD","BiomedicalConceptProperty","f33fe800-e9f8-4894-b5a6-e886ee1ad779","BiomedicalConceptProperty_40","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","dce930d9-2d88-462d-a9d2-6daf40c9f00a","BiomedicalConceptProperty_41","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","88ab030b-0dc7-4404-8313-7e8a2f034bc0","BiomedicalConceptProperty_42","True","True","VSORRESU"
"","VSTESTCD","BiomedicalConceptProperty","edb49b6d-1559-4a13-914d-e51d3bb0db50","BiomedicalConceptProperty_43","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","ac95ab19-e451-4939-80af-82d657d6c698","BiomedicalConceptProperty_44","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","b0748f33-f813-46ae-bf88-68efd521420b","BiomedicalConceptProperty_45","True","True","VSORRESU"
"","LBTESTCD","BiomedicalConceptProperty","00c1c771-577a-4d02-b95a-a1f1bd8d5012","BiomedicalConceptProperty_46","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","704c7d36-0e99-4c8b-b99e-4f5f314ee0a8","BiomedicalConceptProperty_47","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","05a31e32-5d5b-43b7-aef3-8e8fba3065af","BiomedicalConceptProperty_48","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","ec27f912-af23-4087-9235-65865133599e","BiomedicalConceptProperty_49","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","e65927fb-94d5-455e-9f8f-6e7de3005626","BiomedicalConceptProperty_50","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","7a8180a6-e14c-4ddd-bb47-f3e0ab9aa3b0","BiomedicalConceptProperty_51","True","True","LBTESTCD"
"text","LBORRES","BiomedicalConceptProperty","16130c78-6caa-4584-a1d1-e1f43056d9a1","BiomedicalConceptProperty_52","True","True","LBORRES"
"","LBSPEC","BiomedicalConceptProperty","1da6fa0b-ae74-4f99-841d-f2ec3306529b","BiomedicalConceptProperty_53","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","62d7400a-d39e-45c6-8833-b7f31e6455fb","BiomedicalConceptProperty_54","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","d5f34b86-c2b2-4422-9139-03e917e699c5","BiomedicalConceptProperty_55","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","55b7ca70-8cad-472e-88f9-a579bcca5e1a","BiomedicalConceptProperty_56","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","40cc1da8-93c3-4dbc-9196-4ca9996ae974","BiomedicalConceptProperty_57","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","ca191b52-9c49-4c7e-a6d6-b075236d8629","BiomedicalConceptProperty_58","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","fbe1f785-743a-41df-92d3-7c489f3c3370","BiomedicalConceptProperty_59","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","b7722bdd-133e-432b-b977-450689ca4e4a","BiomedicalConceptProperty_60","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","fdf38c80-3102-45d2-8859-1ef35dfd6615","BiomedicalConceptProperty_61","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","bd4b83d3-f070-46fc-9d5e-aca799c45564","BiomedicalConceptProperty_62","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","dd27b09b-93e8-4a16-b676-5c41137823e6","BiomedicalConceptProperty_63","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","19b2131d-7ed7-409e-960f-7ad83cef748b","BiomedicalConceptProperty_64","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","fdb453ea-5dee-442e-930d-cb722a545462","BiomedicalConceptProperty_65","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","11a1b94b-086d-46bb-a2df-b1f874608746","BiomedicalConceptProperty_66","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","21cc4b53-cff7-40da-8215-3aced13f5a4c","BiomedicalConceptProperty_67","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","d19347c6-5652-463c-a7b4-7d75317c7e35","BiomedicalConceptProperty_68","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","6790a1f9-2f84-462d-af63-f0ccac8a9875","BiomedicalConceptProperty_69","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","404e6229-dc68-41a6-b76e-e8cd6887cbcc","BiomedicalConceptProperty_70","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","3b5ded54-f39b-468b-9f16-11b9082a765d","BiomedicalConceptProperty_71","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","981b739d-3610-434f-a311-1420316e0ec2","BiomedicalConceptProperty_72","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","2a4ec80e-71a3-48ba-bccd-f9e64be57902","BiomedicalConceptProperty_73","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","eba03bdd-216d-4b03-9f70-659c9ba49620","BiomedicalConceptProperty_74","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","b1acd465-699c-4804-a8ee-3cfcbcd16d50","BiomedicalConceptProperty_75","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","34e8339c-6902-4bd3-a097-5e465b99a989","BiomedicalConceptProperty_76","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","a6bd848c-f81a-4302-b718-0e950bb24ef9","BiomedicalConceptProperty_77","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","dc0c1bea-dd73-4241-a978-92bda06276b0","BiomedicalConceptProperty_78","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","a81cc391-0a41-4c4d-9ab2-7e066fda22c9","BiomedicalConceptProperty_79","True","True","LBFAST"
"","VSTESTCD","BiomedicalConceptProperty","a754ab57-3e41-4bb5-a6b2-ae9b36503b73","BiomedicalConceptProperty_80","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","412cfcfb-3820-4b22-8017-a939ffb098fd","BiomedicalConceptProperty_81","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","c339ab67-7666-4050-a6f6-351745199eb6","BiomedicalConceptProperty_82","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","bf4fef94-154f-4a11-b325-7f8d624caf15","BiomedicalConceptProperty_83","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","af13b37e-9706-462b-a735-671ef0ae006c","BiomedicalConceptProperty_84","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","501276dd-d240-400f-8797-4581d50fb9f9","BiomedicalConceptProperty_85","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","09a48c9e-eafd-4b28-87e9-d9ab912b7894","BiomedicalConceptProperty_86","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","87cee57e-3ead-40a4-afb8-edac7d27a181","BiomedicalConceptProperty_87","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","73acc031-94ad-4e44-bbd2-62f3a2e9c7d1","BiomedicalConceptProperty_88","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","c6dd3413-04fb-43e2-bc7b-70babeaf5b2a","BiomedicalConceptProperty_89","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","ecdc2e77-a512-410e-b0aa-371222198351","BiomedicalConceptProperty_90","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","70a7fda2-47e2-4329-8068-cab950b73f23","BiomedicalConceptProperty_91","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","3f40e9d5-c413-4fcb-ba41-f6b549aff113","BiomedicalConceptProperty_92","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","def65e73-9454-485c-909a-e156cccc344a","BiomedicalConceptProperty_93","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","8cd9a4fc-3e82-4bf1-a684-7764c6d5ad12","BiomedicalConceptProperty_94","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","3fc78cf9-2324-4840-a25a-5a17144fd2b5","BiomedicalConceptProperty_95","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","afb66298-3184-4bf2-8994-f7343153df01","BiomedicalConceptProperty_96","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","f87e06e9-e129-406a-8b3f-b4cf21db4cdd","BiomedicalConceptProperty_97","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","f5f15749-ff2a-4eb9-b4b9-d1e6ef89d3bf","BiomedicalConceptProperty_98","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","fea0285d-a84e-4197-b3f6-6b31cf898ea6","BiomedicalConceptProperty_99","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","0cddb267-09bb-41a8-ac05-027c95f56bb2","BiomedicalConceptProperty_100","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","aee64112-8ed8-4312-9bc5-486b0205159b","BiomedicalConceptProperty_101","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","34362b18-1912-4614-8a9e-6b25d069d278","BiomedicalConceptProperty_102","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","0e24b2fe-ad3d-4eb3-a1a4-f7da61abef56","BiomedicalConceptProperty_103","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","85d78f2b-5424-457b-8365-1538ecba9389","BiomedicalConceptProperty_104","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","3f622259-509a-42f9-ab4c-84a7d215c27c","BiomedicalConceptProperty_105","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","15f25f40-558b-400b-a332-bde5527a31e8","BiomedicalConceptProperty_106","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","a3ff6339-883c-40eb-8609-956379bf3f46","BiomedicalConceptProperty_107","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","e08f0134-97dd-47c3-af99-0e364729ed2e","BiomedicalConceptProperty_108","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","786647bc-41f9-4cfb-afda-43d7d47fabe1","BiomedicalConceptProperty_109","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","c980b9d5-44c2-48c4-a959-93977de64781","BiomedicalConceptProperty_110","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","deb0804f-91fa-4fb3-916e-f92a5f560401","BiomedicalConceptProperty_111","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","f19e4222-69b7-4726-af69-b645c6b90c9d","BiomedicalConceptProperty_112","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","377fd4e5-816d-4126-a708-d4b96656ee08","BiomedicalConceptProperty_113","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","d72eff47-680b-4372-8929-37a74f798446","BiomedicalConceptProperty_114","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","7f48b7a7-f08a-43c8-8ff7-ef65fb03634d","BiomedicalConceptProperty_115","True","True","VSLAT"
