"codeSystemVersion","code","instanceType","uuid:ID","id","codeSystem","decode"
"January 31, 2018","26929004","Code","c611525b-3491-498f-b7f3-d448d588fee1","Code_135","SNOMED","Alzheimer's disease"
"2023-12-15","C99907x1","Code","373ac2f3-5cc9-4cc2-b693-824b97ecb1b0","Code_143","http://www.cdisc.org","EXTENSION"
"2023-12-15","C98704","Code","0d13ec9b-3963-4c41-b659-648ecc913c49","Code_144","http://www.cdisc.org","ADAPTIVE"
"2023-12-15","C82639","Code","3619858d-3313-4bbf-aa9c-ae55f7b20457","Code_141","http://www.cdisc.org","Parallel Study"
"2023-12-15","C25716","Code","b499e277-b605-49c3-b661-d478c3fbffd6","Code_83","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","93d428c4-6a96-4cfc-a682-acfa4a24f574","Code_84","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","357cade6-d270-4b18-9818-1160a49dba3a","Code_85","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","48fd696b-fb40-4c8b-a31a-1c59cc2bbc11","Code_86","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","3f4db993-aa94-46ab-bab9-97f481a51b3c","Code_87","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","366eb8d8-3280-4a8d-afd7-6b76f53466ab","Code_88","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","b9ec22d7-4882-4dd9-9e12-9094ed63b835","Code_89","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","251affb3-9b7e-4c52-bfc6-0fd39c2e9c49","Code_90","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","8a292f1d-ce38-4531-90a3-64573bf6a71a","Code_91","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","0525d3e5-683c-4cc6-97fa-35c0ce35a91d","Code_92","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","a2fa7338-1f03-4921-a237-9b6859b661af","Code_93","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","c52e73bd-a9f4-44a5-a56f-adaa8ac8612f","Code_94","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","3181ebe7-a251-4529-aaaa-08e65dd7950a","Code_95","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","1af02ee2-63b2-43d6-9a0e-1bd81930ddce","Code_96","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","5cb586ff-7dc6-4f6b-9b5b-b6ade13e4c02","Code_97","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","1dea3140-2809-4d6e-b8e4-73990265577c","Code_98","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","6894d963-04e2-47f4-8c0a-43e5f5b95d45","Code_99","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","bc4196bd-1f2c-46ee-8524-600007ea2870","Code_100","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","2e2cff83-efac-4d7b-991a-86d93970160f","Code_101","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","cdf37bb1-0ab5-401a-a5d0-6d816c693631","Code_102","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","b8f1f495-3c1e-4087-90a1-6b79ef3ac3fe","Code_103","http://www.cdisc.org","In Person"
"2023-12-15","C171537","Code","81a9fb2b-9e25-44e1-a18c-3442ad87703b","Code_104","http://www.cdisc.org","Telephone Call"
"2023-12-15","C25716","Code","f498d626-5598-4355-8777-e36155ce596f","Code_105","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","30601732-76fe-4361-8bc9-1b3ce7a3e151","Code_106","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","3de4031a-e3a2-4c6b-9319-9ed4c91f5bac","Code_107","http://www.cdisc.org","In Person"
"2023-12-15","C171537","Code","2e3af332-da29-4225-a4dd-0950f1e9fc02","Code_108","http://www.cdisc.org","Telephone Call"
"2023-12-15","C25716","Code","dbbfef26-c5a6-4fde-ba01-f39055ab5449","Code_109","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","c4925bdd-b873-4701-8edd-c4783d052e17","Code_110","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","28a06f09-4aac-4882-91c9-b6a2127ffa83","Code_111","http://www.cdisc.org","In Person"
"2023-12-15","C171537","Code","0a522c5c-5039-4580-9fee-80cf28932a0a","Code_112","http://www.cdisc.org","Telephone Call"
"2023-12-15","C25716","Code","a220afc8-101a-4737-a133-2c11a0da6c1f","Code_113","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","6b6f421f-bf0b-4cac-8b23-7b97a94f8266","Code_114","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","1c6c3622-5210-4cc6-b421-e18532f88199","Code_115","http://www.cdisc.org","In Person"
"2023-12-15","C171537","Code","e0b97422-72fb-47be-aa8b-e838d94016bd","Code_116","http://www.cdisc.org","Telephone Call"
"2023-12-15","C25716","Code","df9e7da3-51a8-4f88-9ac1-0a94e95e356e","Code_117","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","b3c3b502-00bf-4b25-aab3-32f323f3de31","Code_118","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","36878e25-efb9-4a59-be84-76759e1e0dea","Code_119","http://www.cdisc.org","In Person"
"2023-12-15","C25716","Code","bd20819a-b414-4d3c-b22e-dbb67756ce01","Code_120","http://www.cdisc.org","Visit"
"2023-12-15","C51282","Code","e5702a5a-7b58-4a9e-a373-9472be317dd5","Code_121","http://www.cdisc.org","Clinic"
"2023-12-15","C175574","Code","757a2ea9-178e-4b47-add2-4bcaf621ca71","Code_122","http://www.cdisc.org","In Person"
"January 31, 2018","383371000119108","Code","1054c9d0-698e-4971-af50-811d04a98ef7","Code_80","SNOMED","CT of head without contrast"
"12","123","Code","473c79c1-04ce-43cb-8a53-8e1e62418592","Code_81","SPONSOR","Subject Supine"
"12","124","Code","bc0f3783-8c07-492e-bdfd-99e6a5610250","Code_82","SPONSOR","Subject Standing"
"2023-12-15","C82977","Code","4149cdff-441d-469a-8e80-bc16bdf4bb8d","Code_429","http://www.cdisc.org","Dictionary-derived Term"
"2023-12-15","C82571","Code","ab4fd79e-6755-4b35-95c6-3a553f58050b","Code_430","http://www.cdisc.org","Reported Event Term"
"2023-12-15","C82517","Code","9d0183d1-641a-43a7-8415-544db812ccd7","Code_431","http://www.cdisc.org","Observation Start Date Time"
"2023-12-15","C16735","Code","8f8ae8f3-3713-4299-b5be-99955cbf3e31","Code_432","http://www.cdisc.org","Informed Consent"
"2023-12-15","C20197","Code","07426ca5-d2bb-4235-928a-876ac328eec1","Code_433","http://www.cdisc.org","Male"
"2023-12-15","C16576","Code","201a75d5-2a17-407c-82ed-e7458f15facb","Code_434","http://www.cdisc.org","Female"
"2023-12-15","C28421","Code","f439d63c-2ac1-45e4-b57e-6960923e44fa","Code_435","http://www.cdisc.org","Sex"
"2023-12-15","C28421","Code","062a9b4e-931f-40b7-a4e7-02d5f6e1ebb8","Code_436","http://www.cdisc.org","Sex"
"2023-12-15","C17049","Code","f63d122c-c88a-4e09-85d8-88a921eedf37","Code_437","http://www.cdisc.org","Race"
"2023-12-15","C17049","Code","f381af12-95bc-427f-a7d3-e50994efcb68","Code_438","http://www.cdisc.org","Race"
"2023-12-15","C174446","Code","eb14a82f-b22f-44b3-bf4b-adf3a394185b","Code_439","http://www.cdisc.org","TEMP"
"2023-12-15","C77140","Code","b982eb70-9115-4197-aca2-3f2f6ad1b0c8","Code_440","http://www.cdisc.org","Clinical Test Result"
"2023-12-15","C42559","Code","85eec607-67ae-490a-9105-2d73d0a19b06","Code_441","http://www.cdisc.org","Degree Celsius"
"2023-12-15","C44277","Code","89dae52c-3f2a-43ee-8887-012dabe5a981","Code_442","http://www.cdisc.org","Degree Fahrenheit"
"2023-12-15","C42537","Code","e78d84fb-05a6-4aeb-b7a8-643333368eb2","Code_443","http://www.cdisc.org","Kelvin"
"2023-12-15","C44276","Code","3a3ed67a-f1d6-44dd-baa8-62524faa7b3a","Code_444","http://www.cdisc.org","Unit of Temperature"
"2023-12-15","C12674","Code","2e8b4e59-8210-4698-a215-0632302c2dcd","Code_445","http://www.cdisc.org","Axilla"
"2023-12-15","C12394","Code","84562b06-7b29-43ef-8c69-8d7984d2c6dc","Code_446","http://www.cdisc.org","Ear"
"2023-12-15","C89803","Code","39b6dd34-6cb1-4ada-bb67-b386323abf5e","Code_447","http://www.cdisc.org","Forehead"
"2023-12-15","C12421","Code","9a1a0e7c-f623-4aaf-ad2c-bbae035e95e2","Code_448","http://www.cdisc.org","Oral Cavity"
"2023-12-15","C12390","Code","46748da0-8552-4b4b-8d1e-1c92c9e51f79","Code_449","http://www.cdisc.org","Rectum"
"2023-12-15","C13717","Code","0f97d1af-c9c3-4561-a787-1c64c0b814f4","Code_450","http://www.cdisc.org","Anatomic Site"
"2023-12-15","C174446","Code","8fbc36c7-d4f4-4b13-b290-93ccc8951438","Code_451","http://www.cdisc.org","TEMP"
"2023-12-15","C25208","Code","39d30754-d237-4794-9d73-272c640a26e9","Code_452","http://www.cdisc.org","WEIGHT"
"2023-12-15","C77140","Code","026806cc-a188-436a-a184-49aaa17f4bbe","Code_453","http://www.cdisc.org","Clinical Test Result"
"2023-12-15","C48531","Code","c1db929b-a130-4d96-b207-4ec13db8a18d","Code_454","http://www.cdisc.org","Pound"
"2023-12-15","C48155","Code","b70b5b3d-03d9-4d1c-986e-1bf92197cd7a","Code_455","http://www.cdisc.org","Gram"
"2023-12-15","C28252","Code","012ce89c-a016-4cfd-bcf0-18aaf4331c19","Code_456","http://www.cdisc.org","Kilogram"
"2023-12-15","C48208","Code","13a3af77-2931-4c4c-8113-4c89164f80c2","Code_457","http://www.cdisc.org","Unit of Weight"
"2023-12-15","C25208","Code","eba087c0-684a-4515-a0df-454a4d8467ed","Code_458","http://www.cdisc.org","WEIGHT"
"2023-12-15","C25347","Code","b483bf3d-2c63-4965-b202-80df49c5bbb6","Code_459","http://www.cdisc.org","HEIGHT"
"2023-12-15","C77140","Code","48e88f27-3145-41ab-9dff-7b29487d2893","Code_460","http://www.cdisc.org","Clinical Test Result"
"2023-12-15","C49668","Code","68319496-7846-4649-a6e0-2917b9965031","Code_461","http://www.cdisc.org","Centimeter"
"2023-12-15","C48500","Code","d3511ae7-56e0-478e-92ee-941b07d0024f","Code_462","http://www.cdisc.org","Inch"
"2023-12-15","C41139","Code","8ea3b01b-1665-4554-8217-2695454ee4a6","Code_463","http://www.cdisc.org","Meter"
"2023-12-15","C168688","Code","e7a907ec-fe8b-4118-b459-1c4305fe603c","Code_464","http://www.cdisc.org","Unit of Height"
"2023-12-15","C25347","Code","1d739ae2-40a5-420f-bce0-6aa146af542b","Code_465","http://www.cdisc.org","HEIGHT"
"2023-12-15","C64433","Code","b3bd1eb5-0f5e-473e-9f9c-024bcf2ed0a5","Code_466","http://www.cdisc.org","ALT"
"2023-12-15","C36292","Code","8ab40ae7-0a7f-48d0-acd7-5e57365c96d5","Code_467","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67456","Code","021fe30c-4b6c-4eb3-a048-90e748ae2a0a","Code_468","http://www.cdisc.org","Unit per Liter"
"2023-12-15","C67397","Code","4b4fe95e-daa1-4e7b-879c-7cb9fa5566bf","Code_469","http://www.cdisc.org","Microkatal per Liter"
"2023-12-15","C67376","Code","e94209c9-7964-4061-b0d5-8aef15b2ed3a","Code_470","http://www.cdisc.org","International Unit per Liter"
"2023-12-15","C70510","Code","11aae2ca-79de-4649-bc3d-39ecd15ce0f3","Code_471","http://www.cdisc.org","Nanokatal per Liter"
"2023-12-15","C67365","Code","92415257-af2b-4585-8a01-cfcb760cb025","Code_472","http://www.cdisc.org","Unit of Catalytic Activity Concentration"
"2023-12-15","C70713","Code","d7672def-bac3-4c8a-9c07-deee2e9e1d43","Code_473","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","406292ea-5cab-4809-b8b4-a62db05d8913","Code_474","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","6770eb11-9127-4ae1-84cb-7ddb45aa6a46","Code_475","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","4f4d2939-4820-4fdd-a505-2e53adfdb5f6","Code_476","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64433","Code","b53a935e-fed7-41cb-82f0-5e35028a88f0","Code_477","http://www.cdisc.org","ALT"
"2023-12-15","C64431","Code","dad963a3-2cf9-49a0-a9bc-f2c982769db8","Code_478","http://www.cdisc.org","ALB"
"2023-12-15","C36292","Code","02038b4e-4432-4137-bee3-f10990c822da","Code_479","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C70713","Code","2b8b9612-c486-402d-acce-8bdad9b0e976","Code_480","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","5af904cb-2f1a-4dfa-a9f4-1e316a3faff8","Code_481","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","b2af6a09-29be-47d2-9eeb-3000bf6e06a7","Code_482","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","b8db5abd-c34e-4cf8-b4f1-c3cac7074082","Code_483","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64431","Code","a78b5204-e9fa-4176-8998-3d794f7aed7b","Code_484","http://www.cdisc.org","ALB"
"2023-12-15","C64432","Code","ebe4153c-b8f9-4981-90ca-176f7ecd6c5b","Code_485","http://www.cdisc.org","ALP"
"2023-12-15","C36292","Code","5912eaa5-7f5f-4762-9362-1818e92a50e6","Code_486","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67456","Code","ff877f75-b4ea-4912-8cb3-0eb64fe02dbe","Code_487","http://www.cdisc.org","Unit per Liter"
"2023-12-15","C67397","Code","04f5c0a8-c2f4-4881-bae9-1a7a78aecb1f","Code_488","http://www.cdisc.org","Microkatal per Liter"
"2023-12-15","C67376","Code","bb6d8cde-5545-4d75-a9d7-ab8110ced544","Code_489","http://www.cdisc.org","International Unit per Liter"
"2023-12-15","C67365","Code","f4e725ff-8078-416d-b1e1-a1fc85ae9ad3","Code_490","http://www.cdisc.org","Unit of Catalytic Activity Concentration"
"2023-12-15","C70713","Code","c8ebc25b-68cb-4cca-923e-4595b6b1326f","Code_491","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","f7df8f1f-e931-41ff-99ce-501f10f0b8c8","Code_492","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","2e1e7386-0460-419b-aa29-aeeace2dcd27","Code_493","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","0ecb3aa6-183a-4d7d-a19a-1b573b122487","Code_494","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64432","Code","32507fb4-f987-456f-b51c-c6382872547a","Code_495","http://www.cdisc.org","ALP"
"2023-12-15","C64467","Code","14315a55-4b14-4fc0-bbfd-3704ebf93db0","Code_496","http://www.cdisc.org","AST"
"2023-12-15","C36292","Code","047fa578-ce3c-42f7-8cbd-e8f460266ca7","Code_497","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67456","Code","9a58ce11-532d-466d-b9c2-7d89368075e8","Code_498","http://www.cdisc.org","Unit per Liter"
"2023-12-15","C67397","Code","e7d63ad9-692d-4b76-aceb-a40ca3117bc1","Code_499","http://www.cdisc.org","Microkatal per Liter"
"2023-12-15","C67376","Code","cd7db212-2f9d-4954-bca1-2a73b4b4323d","Code_500","http://www.cdisc.org","International Unit per Liter"
"2023-12-15","C67365","Code","5a75c3fb-5a53-42a0-a9d3-170fe1b02c66","Code_501","http://www.cdisc.org","Unit of Catalytic Activity Concentration"
"2023-12-15","C70713","Code","a9874e8d-e9e5-4bc8-a68b-2d3c321546ec","Code_502","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","3834cac4-6b92-496f-a0e2-83a829be68ed","Code_503","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","75a761e8-4efc-46f7-824f-73217f253e49","Code_504","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","4f5fab13-a0a9-4f80-80be-04f5aee38bc3","Code_505","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64467","Code","3fa84f07-7a22-47dc-b9d8-3e1910ee0af5","Code_506","http://www.cdisc.org","AST"
"2023-12-15","C64547","Code","6bc81632-8d5f-4816-9d77-5762156613cd","Code_507","http://www.cdisc.org","CREAT"
"2023-12-15","C36292","Code","6f8c81a1-ccf8-4c0a-8f4e-7f1b86ea2278","Code_508","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67015","Code","43405763-b3c7-483e-a655-f39ef6ee63d1","Code_509","http://www.cdisc.org","Milligram per Deciliter"
"2023-12-15","C64572","Code","d276f47a-589d-4a3c-a3a3-626f1175c996","Code_510","http://www.cdisc.org","Microgram per Milliliter"
"2023-12-15","C64387","Code","50671267-650f-4fe7-a16e-90c44cbfb568","Code_511","http://www.cdisc.org","Millimole per Liter"
"2023-12-15","C48508","Code","9470eaca-c697-4dd6-a778-8bfd637bdc2e","Code_512","http://www.cdisc.org","Micromole per Liter"
"2023-12-15","C48207","Code","9ed2564e-7543-48f0-b508-eed9f1bc37aa","Code_513","http://www.cdisc.org","Unit of Concentration"
"2023-12-15","C70713","Code","6230c42a-0995-4245-94f5-3b430ee516b0","Code_514","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","ec20fe76-5735-4254-8cc4-de9374f1af4f","Code_515","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","793a2102-8288-40aa-b6c6-1b9546309614","Code_516","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","6e7fe262-5972-4d05-9564-0c028b7df4e8","Code_517","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64547","Code","4f140d79-9658-4e1a-b516-faafc5897a8e","Code_518","http://www.cdisc.org","CREAT"
"2023-12-15","C64853","Code","85a4e217-9184-4a9e-9f54-375088a1e081","Code_519","http://www.cdisc.org","K"
"2023-12-15","C36292","Code","60798702-69c4-4356-9e62-cc2d28268fc6","Code_520","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67474","Code","998e5e60-7d8f-49e2-b9e8-b39b2bed9883","Code_521","http://www.cdisc.org","Milliequivalent per Liter"
"2023-12-15","C67473","Code","018776df-6565-4f44-b5fe-af82621367d0","Code_522","http://www.cdisc.org","Milliequivalent per Deciliter"
"2023-12-15","C64387","Code","31e9a7d6-75ff-48de-b720-fcccbd4df4da","Code_523","http://www.cdisc.org","Millimole per Liter"
"2023-12-15","C64567","Code","1f05f61f-ea6e-4250-95fb-bb7f4087da1a","Code_524","http://www.cdisc.org","Molarity Unit"
"2023-12-15","C70713","Code","e83a3b5d-453b-4656-b187-73b8dff24995","Code_525","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","f90689ad-c26d-48b9-b72c-e46b2c30bd5b","Code_526","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","ee959b96-3d15-4211-8ff9-5ab487d41186","Code_527","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","bda91415-bd48-4338-924d-c1710dc98573","Code_528","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64853","Code","646f9a89-2e28-4f6f-bda8-9f0b9d7b0511","Code_529","http://www.cdisc.org","K"
"2023-12-15","C64809","Code","d52e4fae-eae3-4dff-963a-5ee1cb40a3c8","Code_530","http://www.cdisc.org","SODIUM"
"2023-12-15","C36292","Code","7b9e05ff-1882-4a1a-9476-51b605dd77ab","Code_531","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C67474","Code","f1ce87b0-2a42-4605-b672-d2770553c2c1","Code_532","http://www.cdisc.org","Milliequivalent per Liter"
"2023-12-15","C67473","Code","70368595-7913-4d53-94b5-976e1d933298","Code_533","http://www.cdisc.org","Milliequivalent per Deciliter"
"2023-12-15","C64387","Code","0e84eac6-5efd-4f42-8cbe-3737661f2410","Code_534","http://www.cdisc.org","Millimole per Liter"
"2023-12-15","C64567","Code","6b1778cd-3666-46f6-90c5-dd42f0c6c3d4","Code_535","http://www.cdisc.org","Molarity Unit"
"2023-12-15","C70713","Code","fcfc4bab-9208-476e-b1b6-3b6bced3d103","Code_536","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","068dae11-eaea-4a9a-95e5-a9efd28a7879","Code_537","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","063d50ac-126f-48da-9c8b-703a227c6dda","Code_538","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","0ca283ee-03fc-49c8-9823-21634d2be8be","Code_539","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64809","Code","422eed53-43e6-4239-af07-c8406046fbb6","Code_540","http://www.cdisc.org","SODIUM"
"2023-12-15","C64849","Code","186bc8e5-09f1-4d83-8311-0d06ccd5e26d","Code_541","http://www.cdisc.org","HBA1C"
"2023-12-15","C36292","Code","c2060343-05b7-4238-bcf2-c6e302379da2","Code_542","http://www.cdisc.org","Laboratory Test Result"
"2023-12-15","C64783","Code","24f75839-1873-489f-b115-b7e42a90ee5e","Code_543","http://www.cdisc.org","Gram per Deciliter"
"2023-12-15","No Concept Code","Code","7ffe35d1-fde7-42b3-9bbb-2bc4758eebee","Code_544","http://www.cdisc.org","LBORRESU"
"2023-12-15","C70713","Code","f992e6a0-9f7f-4517-8e9d-75fb7be18235","Code_545","http://www.cdisc.org","Biospecimen Type"
"2023-12-15","C49487","Code","2dd8faeb-07d4-4e4f-aaad-262c0b5ba971","Code_546","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","431be3b9-6b07-42d3-8b0d-fcae3704ca3e","Code_547","http://www.cdisc.org","Yes"
"2023-12-15","C83309","Code","c3d5a5d8-1237-4c8d-a558-cbfbb0b1893c","Code_548","http://www.cdisc.org","Laboratory Test Fasting Status"
"2023-12-15","C64849","Code","fe1b3e9f-31d7-4c71-90b6-1142e28d21ad","Code_549","http://www.cdisc.org","HBA1C"
"2023-12-15","C78541","Code","d2d2a13b-5271-42ba-a17b-4aa0f4a0f7a5","Code_145","http://www.cdisc.org","Adverse Event Verbatim Description"
"2023-12-15","C83344","Code","f8be53aa-c36d-400e-a5be-7ad98c2ab239","Code_146","http://www.cdisc.org","Adverse Event Dictionary Derived Term"
"2023-12-15","C49487","Code","bc702254-d0ca-4719-908d-e53f33ab24ff","Code_147","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","959b8ded-5d43-4d36-9008-8d3a1a537fc8","Code_148","http://www.cdisc.org","Yes"
"2023-12-15","C87840","Code","dac27150-4506-4efd-94aa-ccbdc7a3a8e9","Code_149","http://www.cdisc.org","Adverse Event Pre-specified"
"2023-12-15","C83205","Code","55465c50-8001-4646-b94a-d316ef9c98db","Code_150","http://www.cdisc.org","Adverse Event Location"
"2023-12-15","C53253","Code","82e7c5b5-ec41-4add-bae1-81c6332d6fad","Code_151","http://www.cdisc.org","Severity of Adverse Event"
"2023-12-15","C49487","Code","2e069483-ccdb-45a7-8cb4-28719c8df0ea","Code_152","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","d29bfa48-22c0-4d0b-8f76-b6d1ca3d246a","Code_153","http://www.cdisc.org","Yes"
"2023-12-15","C53252","Code","c997799b-ca02-4705-acb4-9b93db8c9591","Code_154","http://www.cdisc.org","Seriousness of Adverse Event"
"2023-12-15","C83013","Code","d3d513e8-3f8c-46e5-9902-aff0b96b361f","Code_155","http://www.cdisc.org","Adverse Event Action Taken with Study Treatment"
"2023-12-15","C83109","Code","04def051-016c-4998-b92f-a4d3f694ea43","Code_156","http://www.cdisc.org","Other Actions taken in Response to Adverse Event"
"2023-12-15","C41358","Code","8486db8b-56ac-40e0-b38b-44e229d13108","Code_157","http://www.cdisc.org","Adverse Event Attribution to Product or Procedure"
"2023-12-15","C83210","Code","821ef948-dcb4-4b44-9626-0d0a38448311","Code_158","http://www.cdisc.org","Adverse Event Relationship to Non Study Treatment"
"2023-12-15","C83208","Code","18db4929-933b-483e-b839-a452a7ddba89","Code_159","http://www.cdisc.org","Adverse Event Pattern"
"2023-12-15","C49489","Code","6f51270c-0bf6-4dec-b2c3-ebb629c9a24d","Code_160","http://www.cdisc.org","Adverse Event Outcome"
"2023-12-15","C49487","Code","0df8ad6a-0556-4f38-87a0-fdf4d2799539","Code_161","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","2f5cefa4-8c4f-4253-b2d7-dc0af3930195","Code_162","http://www.cdisc.org","Yes"
"2023-12-15","C83211","Code","d65a8caf-2658-47d1-ba1d-9ffd3f93d623","Code_163","http://www.cdisc.org","Adverse Event Involves Cancer"
"2023-12-15","C49487","Code","c0e0b6bc-0e0f-4f95-92a8-6653786f9e35","Code_164","http://www.cdisc.org","No"
"2023-12-15","C49488","Code","1e9aea30-08ac-445f-a513-25d694fc96c9","Code_165","http://www.cdisc.org","Yes"
"2023-12-15","C83117","Code","5e25c788-6696-45d1-bc59-40ebea993ed8","Code_166","http://www.cdisc.org","Adverse Event Seriousness Due to Congenital Anomaly"
"2023-12-15","C49487","Code","3f23a708-b744-4646-9e44-009d4840644b","Code_167","http://www.cdisc.org","No"
