"datatype","label","instanceType","uuid:ID","id","isEnabled","isRequired","name"
"","VSTESTCD","BiomedicalConceptProperty","922db3e0-4dc6-4d74-a10d-f69866e721ef","BiomedicalConceptProperty_128","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","07dcf9e1-a97f-4738-9f84-15b1acbe85ff","BiomedicalConceptProperty_129","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","d60b344a-e61f-4223-99d3-1bd396c01a27","BiomedicalConceptProperty_130","True","True","VSORRESU"
"","LBTESTCD","BiomedicalConceptProperty","966061bf-18d6-4f9e-9edf-f0c08f52212a","BiomedicalConceptProperty_131","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","6f098076-4e03-4023-afcb-1eff0d6d4280","BiomedicalConceptProperty_132","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","b00088f6-36eb-4153-9241-c8b52dc3f071","BiomedicalConceptProperty_133","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","9902ccec-11d3-4799-9ff6-320e55cf9227","BiomedicalConceptProperty_134","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","cc8b2075-bcca-4053-94c8-e102ba03ebf1","BiomedicalConceptProperty_135","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","c38b5bbe-7c69-4362-973d-5b501f73d9d9","BiomedicalConceptProperty_136","True","True","LBTESTCD"
"text","LBORRES","BiomedicalConceptProperty","00a64ca1-eab8-4d8e-88d1-f760f0f48499","BiomedicalConceptProperty_137","True","True","LBORRES"
"","LBSPEC","BiomedicalConceptProperty","2a530d90-d595-42d2-a299-f152be1bbfaf","BiomedicalConceptProperty_138","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","7db95419-1fa3-45b5-bc43-5db5a1242c92","BiomedicalConceptProperty_139","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","f78d4a30-88b8-4983-86ba-979bcefb6719","BiomedicalConceptProperty_140","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","47915b08-bea1-4e22-8077-0787da52c33d","BiomedicalConceptProperty_141","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","3648b187-7211-4877-8c92-fe5590d2c023","BiomedicalConceptProperty_142","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","bdc545fe-2b96-4fd6-9a9b-f1c9680599fd","BiomedicalConceptProperty_143","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","a6809b05-b446-4909-89cb-2733048d8f06","BiomedicalConceptProperty_144","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","4a3927a2-8694-4527-a2b5-e6e18f7f3e17","BiomedicalConceptProperty_145","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","9efba898-27c2-447e-8b2a-69c15dcb31d5","BiomedicalConceptProperty_146","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","d31dc2c9-defd-42a5-b7d5-3d385d0e329d","BiomedicalConceptProperty_147","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","1d74d908-98be-41c3-bea0-3571b23bc4ee","BiomedicalConceptProperty_148","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","0762b909-4d19-49b7-b8db-a06ff96b7cd7","BiomedicalConceptProperty_149","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","44b3d17e-90c9-4c15-b44d-1d211687e99a","BiomedicalConceptProperty_150","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","cca72405-4dd6-4807-8058-a85b28f20a40","BiomedicalConceptProperty_151","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","2666ea88-9aab-453d-a48f-0ed3a1483f06","BiomedicalConceptProperty_152","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","9c3bdf68-06a6-4b17-867a-baddad260855","BiomedicalConceptProperty_153","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","b821607e-fb18-46fa-a472-9fd8ab7ff546","BiomedicalConceptProperty_154","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","d1c244e1-5cf3-42d7-8a13-c903de8575fc","BiomedicalConceptProperty_155","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","5150bc5f-18c8-43c3-b907-fa0e7ba745b0","BiomedicalConceptProperty_156","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","60277d11-7e9f-4ba2-9650-d5bf7dfc6f63","BiomedicalConceptProperty_157","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","ce8d48fb-9e8b-4e82-966b-95965cffdbf1","BiomedicalConceptProperty_158","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","44b2cd11-8c59-4d3f-99d0-8829508f3f2b","BiomedicalConceptProperty_159","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","ff5a1616-2047-4421-9e53-ec35ba9d1bfb","BiomedicalConceptProperty_160","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","73d6e159-7098-4c98-9198-5952a432613e","BiomedicalConceptProperty_161","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","044a9023-593b-42c6-b210-698dff250df3","BiomedicalConceptProperty_162","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","4a182781-832e-42bd-871f-0c165c7376b1","BiomedicalConceptProperty_163","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","5a145737-9ee2-4ce8-854b-dd2984a3d80d","BiomedicalConceptProperty_164","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","5e509d4b-e738-41dd-b950-4fad2cdbc309","BiomedicalConceptProperty_165","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","91a0e746-f2c3-435e-aed5-50b3e8f3dda9","BiomedicalConceptProperty_166","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","3647f9a7-cdf6-43d0-a81f-3a2834b82a64","BiomedicalConceptProperty_167","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","a4f6e166-d7af-4b56-9e53-8fafb0fa7577","BiomedicalConceptProperty_168","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","4ff15201-c46c-433c-bc41-7cf5b278bec2","BiomedicalConceptProperty_169","True","True","LBFAST"
"text","AETERM","BiomedicalConceptProperty","3d972352-9950-45a8-be0f-dfe4bb1f7e5a","BiomedicalConceptProperty_1","True","True","AETERM"
"text","AEDECOD","BiomedicalConceptProperty","86f31acf-c9f7-461a-bc87-7933cbe95f41","BiomedicalConceptProperty_2","True","True","AEDECOD"
"text","AEPRESP","BiomedicalConceptProperty","2744223f-ad98-4120-9aa3-35feabda6d88","BiomedicalConceptProperty_3","True","True","AEPRESP"
"text","AELOC","BiomedicalConceptProperty","1fa41a6e-0639-42e6-9162-00f1f1506543","BiomedicalConceptProperty_4","True","True","AELOC"
"text","AESEV","BiomedicalConceptProperty","97d0bcae-51d7-46ce-b411-b10c99461f34","BiomedicalConceptProperty_5","True","True","AESEV"
"text","AESER","BiomedicalConceptProperty","9e67fe7b-a2a5-4aca-9802-a8a7631d9bdb","BiomedicalConceptProperty_6","True","True","AESER"
"text","AEACN","BiomedicalConceptProperty","2166391b-1ca2-4a94-8e6f-724389868591","BiomedicalConceptProperty_7","True","True","AEACN"
"text","AEACNOTH","BiomedicalConceptProperty","65099294-2bce-4cae-8b8c-95b5a406a031","BiomedicalConceptProperty_8","True","True","AEACNOTH"
"text","AEREL","BiomedicalConceptProperty","693e0ce7-200c-445e-b754-8d1b76be4c1a","BiomedicalConceptProperty_9","True","True","AEREL"
"text","AERELNST","BiomedicalConceptProperty","090b0ce8-70d1-40a2-9ae5-245264e0f5a2","BiomedicalConceptProperty_10","True","True","AERELNST"
"text","AEPATT","BiomedicalConceptProperty","1d722476-6a23-46f3-8e80-24c156abe2d7","BiomedicalConceptProperty_11","True","True","AEPATT"
"text","AEOUT","BiomedicalConceptProperty","4bee7974-bae8-414c-b964-ea6224467c02","BiomedicalConceptProperty_12","True","True","AEOUT"
"text","AESCAN","BiomedicalConceptProperty","f484d711-f875-4dba-8d2e-77db931e887f","BiomedicalConceptProperty_13","True","True","AESCAN"
"text","AESCONG","BiomedicalConceptProperty","0b9d2af5-77bd-432e-8df0-b40804d85221","BiomedicalConceptProperty_14","True","True","AESCONG"
"text","AESDISAB","BiomedicalConceptProperty","01eb07fd-ed30-4d54-bab5-bc718daa6922","BiomedicalConceptProperty_15","True","True","AESDISAB"
"text","AESDTH","BiomedicalConceptProperty","4ae37de6-d720-426b-a3f2-cd54f2c2afce","BiomedicalConceptProperty_16","True","True","AESDTH"
"text","AESHOSP","BiomedicalConceptProperty","6ef759ed-a7be-4fdc-9a9d-f6a6f8a78875","BiomedicalConceptProperty_17","True","True","AESHOSP"
"text","AESLIFE","BiomedicalConceptProperty","8ea8f788-02a1-4829-90ae-aa3430fe331e","BiomedicalConceptProperty_18","True","True","AESLIFE"
"text","AESOD","BiomedicalConceptProperty","d4cad1cc-55d0-44f8-8c10-d3a4cf04c94f","BiomedicalConceptProperty_19","True","True","AESOD"
"text","AESMIE","BiomedicalConceptProperty","3d763a81-74b3-4177-840b-cdc4af988efc","BiomedicalConceptProperty_20","True","True","AESMIE"
"text","AECONTRT","BiomedicalConceptProperty","f4f765f0-52c8-4c6e-8b84-830903cec643","BiomedicalConceptProperty_21","True","True","AECONTRT"
"datetime","AESTDTC","BiomedicalConceptProperty","69907e96-2439-4a3d-8636-bdfd4857bb45","BiomedicalConceptProperty_22","True","True","AESTDTC"
"datetime","AEENDTC","BiomedicalConceptProperty","4886a295-48a3-4e3f-bb14-940e9ec43cba","BiomedicalConceptProperty_23","True","True","AEENDTC"
"","VSTESTCD","BiomedicalConceptProperty","9b27c26c-3403-43cb-80b9-76dd055eaaf8","BiomedicalConceptProperty_24","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","433d30f4-7a2e-4305-85a7-f77927c8c85d","BiomedicalConceptProperty_25","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","a5659b21-d73e-489d-abc3-7276213b2fba","BiomedicalConceptProperty_26","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","2083d8f7-3db5-43d4-ba65-8542a7b5dd0f","BiomedicalConceptProperty_27","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","46e5514d-82ad-4a2d-b0a5-633e6275907d","BiomedicalConceptProperty_28","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","2e375519-d517-4682-a8b4-424c96641b14","BiomedicalConceptProperty_29","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","80f5a051-f471-43c0-8891-66e395adb87f","BiomedicalConceptProperty_30","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","008e41d5-4e3a-4af1-99d3-91af4b5b4ff7","BiomedicalConceptProperty_31","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","ac5f36bb-65d1-4e3f-8161-4bc436ec6c9b","BiomedicalConceptProperty_32","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","88e3207c-93f6-4a9b-8875-a36a8e8bba20","BiomedicalConceptProperty_33","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","6ee3474c-d5ab-4d6c-a511-dc46c9209126","BiomedicalConceptProperty_34","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","898cc9c3-736c-4003-af22-2a1e63203888","BiomedicalConceptProperty_35","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","4379dca8-cbfa-4994-b6af-5b8cb397abdf","BiomedicalConceptProperty_36","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","dd60017a-d6dd-4952-bfbe-bb7104bca7c6","BiomedicalConceptProperty_37","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","896bd93f-8134-42cb-b0ac-37d57363a6f7","BiomedicalConceptProperty_38","True","True","VSORRESU"
"","VSLOC","BiomedicalConceptProperty","ddbdd028-b56c-492f-af3f-b73666f6560a","BiomedicalConceptProperty_39","True","True","VSLOC"
"","VSTESTCD","BiomedicalConceptProperty","fcde7fb3-92bc-48a2-ab97-f46ab214fe11","BiomedicalConceptProperty_40","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","fd10cb4b-8c1b-4cec-9253-697a9bf2d89c","BiomedicalConceptProperty_41","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","e98a8577-cf82-41e6-ad64-694483af1755","BiomedicalConceptProperty_42","True","True","VSORRESU"
"","VSTESTCD","BiomedicalConceptProperty","5c93f756-ddd9-499a-8b63-fddaf36d2742","BiomedicalConceptProperty_43","True","True","VSTESTCD"
"float","VSORRES","BiomedicalConceptProperty","487996a9-e967-41d2-af72-69889542913d","BiomedicalConceptProperty_44","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","7db49cac-a6ac-4d19-bf1f-ca342cba84ae","BiomedicalConceptProperty_45","True","True","VSORRESU"
"","LBTESTCD","BiomedicalConceptProperty","ec12fd8b-37d4-4531-b115-6ae35e8c37c2","BiomedicalConceptProperty_46","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","dbafce94-a5bf-4ec9-8911-f549c11f5a08","BiomedicalConceptProperty_47","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","5cf20743-d560-4757-9491-bfeb95927d99","BiomedicalConceptProperty_48","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","63d750b7-e005-4758-ba36-420983b5ca18","BiomedicalConceptProperty_49","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","5be577e2-4257-4406-9c85-1b3adbc85037","BiomedicalConceptProperty_50","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","ccbdd5af-b823-4997-bc26-f9aaa69a6277","BiomedicalConceptProperty_51","True","True","LBTESTCD"
"text","LBORRES","BiomedicalConceptProperty","65270a4d-103e-4e3d-a96b-0a3fa5909d3a","BiomedicalConceptProperty_52","True","True","LBORRES"
"","LBSPEC","BiomedicalConceptProperty","9ebe714c-33d6-4385-96df-0143abf3e250","BiomedicalConceptProperty_53","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","8f4178c8-f6b7-496e-9ed1-99fe4427330b","BiomedicalConceptProperty_54","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","761208bc-392d-4cfa-9783-1850778b8bf7","BiomedicalConceptProperty_55","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","26447780-28b0-4b73-8280-758912e50d94","BiomedicalConceptProperty_56","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","e21830cd-fa86-4beb-940d-99499e071e29","BiomedicalConceptProperty_57","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","bba22d17-3335-4bc9-96df-bc82e9f51274","BiomedicalConceptProperty_58","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","631328e3-7938-4ed0-87d9-a7ec1d997d87","BiomedicalConceptProperty_59","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","4c037030-9fc9-4d9e-a615-235dfa0559ab","BiomedicalConceptProperty_60","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","5b1ce63d-9cde-4a59-95bd-c0317c18173d","BiomedicalConceptProperty_61","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","ec3f9176-8275-4599-b78e-8256b637f0ba","BiomedicalConceptProperty_62","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","28d7f8a9-faf6-4f43-b318-a9ca85fb1ac3","BiomedicalConceptProperty_63","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","1166241c-71cc-496b-94d9-ba03f4abc369","BiomedicalConceptProperty_64","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","1f25056a-9b11-40b8-b939-482c11d912e1","BiomedicalConceptProperty_65","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","17ccf0d1-f6b7-4883-b679-586a83415f98","BiomedicalConceptProperty_66","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","321608ac-6c6a-4ebc-9094-6f535913bed2","BiomedicalConceptProperty_67","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","1961176d-4247-4209-8076-16cb9e27b9a4","BiomedicalConceptProperty_68","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","0f8552f3-aa21-46fd-89e4-df29a1a4d547","BiomedicalConceptProperty_69","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","e036c3dc-05bd-446e-8389-8285b6133cd2","BiomedicalConceptProperty_70","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","34598025-afc3-46b4-bee6-155a47c942fd","BiomedicalConceptProperty_71","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","f9217cca-844d-41ee-8768-7d1bc3b69f79","BiomedicalConceptProperty_72","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","ce0a952e-cdff-4703-996c-9c7080ac82ca","BiomedicalConceptProperty_73","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","4a4dfb32-d5c8-40a9-b61c-9bfaa1ff2fc0","BiomedicalConceptProperty_74","True","True","LBFAST"
"","LBTESTCD","BiomedicalConceptProperty","20a07dc1-a9c2-457c-8953-7e745ecdf1d2","BiomedicalConceptProperty_75","True","True","LBTESTCD"
"float","LBORRES","BiomedicalConceptProperty","d3b5722f-41b2-4d11-92c4-108445ab7784","BiomedicalConceptProperty_76","True","True","LBORRES"
"","LBORRESU","BiomedicalConceptProperty","d77cb559-00fc-4fd9-ba31-8dc318092d55","BiomedicalConceptProperty_77","True","True","LBORRESU"
"","LBSPEC","BiomedicalConceptProperty","40b52d34-7097-4c89-b7e8-ef40f71ac4fa","BiomedicalConceptProperty_78","True","True","LBSPEC"
"","LBFAST","BiomedicalConceptProperty","9fd39d2e-edba-44eb-b4d4-15fa8a7dcf80","BiomedicalConceptProperty_79","True","True","LBFAST"
"","VSTESTCD","BiomedicalConceptProperty","53a38a4e-4d64-4517-9f33-7b80d21b020a","BiomedicalConceptProperty_80","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","c473c6e2-f43f-456d-a493-1ce2bc983510","BiomedicalConceptProperty_81","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","970d1955-7e23-4286-a699-535c32047500","BiomedicalConceptProperty_82","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","0c77a8b1-f569-46ee-841c-2c0bfca1cac1","BiomedicalConceptProperty_83","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","a7a8941e-628f-4436-8703-865e908c9f8f","BiomedicalConceptProperty_84","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","e3a9bc39-d67f-4713-8bff-e863fb9a6755","BiomedicalConceptProperty_85","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","1a99bb65-6c13-4e37-9888-b59073b08b41","BiomedicalConceptProperty_86","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","3fe6be7a-1c9b-47ee-b8e6-a7a20eb666d3","BiomedicalConceptProperty_87","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","d057a22c-4b81-4f0e-a8f5-fad074164672","BiomedicalConceptProperty_88","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","03331606-3142-4287-b378-6db9e97c0819","BiomedicalConceptProperty_89","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","eb326b71-a9db-48b4-acc5-c7d513cc3279","BiomedicalConceptProperty_90","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","e1edc103-5b75-49e3-b035-d6f95e6e7f70","BiomedicalConceptProperty_91","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","ce34bd79-d849-4a81-bfb4-453cf242a655","BiomedicalConceptProperty_92","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","a72a3ad6-dc5d-4448-a14a-9b02c408c461","BiomedicalConceptProperty_93","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","be9b1c0e-88a8-4480-8aa1-f476b995472f","BiomedicalConceptProperty_94","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","6f7b4acd-5879-44c8-86c6-ecae83ee8721","BiomedicalConceptProperty_95","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","a2582f9d-9062-406f-9f24-a399344138d7","BiomedicalConceptProperty_96","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","a5132e8f-7c7f-401e-bd62-a7e457a32238","BiomedicalConceptProperty_97","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","8cd50163-3b2f-4d95-9d01-45d5efc8deab","BiomedicalConceptProperty_98","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","6df96796-091d-4867-988a-9298b0d69e8f","BiomedicalConceptProperty_99","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","51c6b7a3-1ac3-4363-ae6a-cf6369e2e39f","BiomedicalConceptProperty_100","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","8653fdfd-0832-4ec7-a378-8e1cc9d045fe","BiomedicalConceptProperty_101","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","22c7843f-4eb7-49f0-b13f-39d911294a16","BiomedicalConceptProperty_102","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","a1bb2f8d-cf36-4076-8820-8e89be105acf","BiomedicalConceptProperty_103","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","a4235a71-1e5f-4572-bd48-30a3796e1883","BiomedicalConceptProperty_104","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","9dcfa26d-a627-4e36-a107-61643f4b4767","BiomedicalConceptProperty_105","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","4f4e4fb1-05df-419f-beef-e6f36b024cec","BiomedicalConceptProperty_106","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","eb0c3e93-e483-4e5f-ad69-1d6d163580dc","BiomedicalConceptProperty_107","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","f99a6f8f-7a6b-480b-9051-591382e0cc9b","BiomedicalConceptProperty_108","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","145c683d-c7b1-4bd8-afb4-7a0ab0050b13","BiomedicalConceptProperty_109","True","True","VSLAT"
"","VSTESTCD","BiomedicalConceptProperty","7461d90c-dc88-41de-8636-f0cf6198b72e","BiomedicalConceptProperty_110","True","True","VSTESTCD"
"integer","VSORRES","BiomedicalConceptProperty","9a4080c1-9fb4-4b6e-85fe-9b3058bcb206","BiomedicalConceptProperty_111","True","True","VSORRES"
"","VSORRESU","BiomedicalConceptProperty","6d513bf9-f677-4bdb-9a39-4e08b1fccba5","BiomedicalConceptProperty_112","True","True","VSORRESU"
"","VSPOS","BiomedicalConceptProperty","855283ae-4a17-4956-97e5-45d47e887a68","BiomedicalConceptProperty_113","True","True","VSPOS"
"","VSLOC","BiomedicalConceptProperty","2cdc895a-fc0d-4b94-90f6-888240303454","BiomedicalConceptProperty_114","True","True","VSLOC"
"","VSLAT","BiomedicalConceptProperty","4ecfa73d-aeb8-4488-b139-2be3188a2829","BiomedicalConceptProperty_115","True","True","VSLAT"
